EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,WS2020,WS2030,WS2040,WS2050,WS2060,WS2070
100,33,MOUNT PLEASANT,MUNICIPAL,D,TITUS,N,BOB SANDLIN LAKE/RESERVOIR,2677,2625,2502,2456,3278,4126
100,166,MOUNT PLEASANT,MUNICIPAL,D,TITUS,N,CYPRESS SPRINGS LAKE/RESERVOIR,2203,1963,1723,1483,1233,995
100,660,MOUNT PLEASANT,MUNICIPAL,D,TITUS,N,CYPRESS RUN-OF-RIVER,410,410,410,410,410,410
100,737,MOUNT PLEASANT,MUNICIPAL,D,TITUS,N,TANKERSLEY LAKE/RESERVOIR,950,950,950,950,950,950
101,148,MUSTANG SUD,MUNICIPAL,C,DENTON,N,CHAPMAN/COOPER LAKE/RESERVOIR NON-SYSTEM PORTION,162,391,265,581,494,153
101,389,MUSTANG SUD,MUNICIPAL,C,DENTON,N,SULPHUR INDIRECT REUSE,70,187,268,326,401,0
101,650,MUSTANG SUD,MUNICIPAL,C,DENTON,N,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,472,1325,2046,2014,2479,2267
101,770,MUSTANG SUD,MUNICIPAL,C,DENTON,N,TRINITY AQUIFER | DENTON,1104,1104,1104,1104,1104,1104
101,837,MUSTANG SUD,MUNICIPAL,C,DENTON,N,WOODBINE AQUIFER | DENTON,71,71,71,71,71,71
102,112,NACOGDOCHES,MUNICIPAL,I,NACOGDOCHES,N,CARRIZO-WILCOX AQUIFER | NACOGDOCHES,1889,2101,2326,2588,2891,3219
102,451,NACOGDOCHES,MUNICIPAL,I,NACOGDOCHES,N,NACOGDOCHES LAKE/RESERVOIR,4853,5275,5701,6193,6747,7326
103,6,NORTH ALAMO WSC,MUNICIPAL,M,CAMERON,Y,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,45,42,42,40,40,40
103,6,NORTH ALAMO WSC,MUNICIPAL,M,HIDALGO,Y,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,14003,14057,14094,14120,14141,14155
103,6,NORTH ALAMO WSC,MUNICIPAL,M,WILLACY,Y,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,576,525,488,464,443,429
103,303,NORTH ALAMO WSC,MUNICIPAL,M,CAMERON,Y,GULF COAST AQUIFER | CAMERON,1,0,0,0,0,0
103,303,NORTH ALAMO WSC,MUNICIPAL,M,HIDALGO,Y,GULF COAST AQUIFER | CAMERON,160,161,161,161,161,162
103,303,NORTH ALAMO WSC,MUNICIPAL,M,WILLACY,Y,GULF COAST AQUIFER | CAMERON,6,6,6,6,6,5
103,316,NORTH ALAMO WSC,MUNICIPAL,M,CAMERON,Y,GULF COAST AQUIFER | HIDALGO,25,24,23,22,22,22
103,316,NORTH ALAMO WSC,MUNICIPAL,M,HIDALGO,Y,GULF COAST AQUIFER | HIDALGO,7638,7667,7688,7702,7713,7721
103,316,NORTH ALAMO WSC,MUNICIPAL,M,WILLACY,Y,GULF COAST AQUIFER | HIDALGO,314,286,266,253,242,234
103,348,NORTH ALAMO WSC,MUNICIPAL,M,CAMERON,Y,GULF COAST AQUIFER | WILLACY,4,4,4,4,3,3
103,348,NORTH ALAMO WSC,MUNICIPAL,M,HIDALGO,Y,GULF COAST AQUIFER | WILLACY,1154,1158,1161,1163,1165,1166
103,348,NORTH ALAMO WSC,MUNICIPAL,M,WILLACY,Y,GULF COAST AQUIFER | WILLACY,47,43,40,38,37,36
106,315,NORTH HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,50674,33075,23255,23050,22952,22740
106,372,NORTH HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,HOUSTON LAKE/RESERVOIR,34828,34828,34828,34828,34828,34828
107,810,NORTH RICHLAND HILLS,MUNICIPAL,C,TARRANT,N,TRWD LAKE/RESERVOIR SYSTEM,5643,6216,6309,6094,5901,5587
111,145,ODESSA,MUNICIPAL,F,ECTOR,Y,PECOS VALLEY AQUIFER | WARD,3551,5475,5610,5748,5871,5978
111,145,ODESSA,MUNICIPAL,F,MIDLAND,Y,PECOS VALLEY AQUIFER | WARD,70,120,131,141,150,156
111,158,ODESSA,MUNICIPAL,F,ECTOR,Y,COLORADO RIVER MWD LAKE/RESERVOIR SYSTEM,6625,9818,9783,9739,9654,9530
111,158,ODESSA,MUNICIPAL,F,MIDLAND,Y,COLORADO RIVER MWD LAKE/RESERVOIR SYSTEM,130,215,229,239,246,249
111,169,ODESSA,MUNICIPAL,F,ECTOR,Y,DIRECT REUSE,1964,2476,2645,2830,3030,3245
111,169,ODESSA,MUNICIPAL,F,MIDLAND,Y,DIRECT REUSE,39,54,62,70,77,85
111,492,ODESSA,MUNICIPAL,F,ECTOR,Y,OGALLALA AQUIFER | MARTIN,150,234,262,257,264,275
111,492,ODESSA,MUNICIPAL,F,MIDLAND,Y,OGALLALA AQUIFER | MARTIN,3,5,6,6,7,7
115,165,PARIS,MUNICIPAL,D,LAMAR,N,CROOK LAKE/RESERVOIR,2016,2016,2016,2016,2016,2016
115,604,PARIS,MUNICIPAL,D,LAMAR,N,PAT MAYSE LAKE/RESERVOIR,25880,25585,25298,25058,24598,24356
117,315,PASADENA,MUNICIPAL,H,HARRIS,N,GULF COAST AQUIFER | HARRIS,1368,1504,2070,2008,1981,1955
117,410,PASADENA,MUNICIPAL,H,HARRIS,N,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,40038,40038,40038,40038,40038,40038
118,683,PORT ARTHUR,MUNICIPAL,I,JEFFERSON,Y,SAM RAYBURN-STEINHAGEN LAKE/RESERVOIR SYSTEM,19805,19775,19548,19501,19482,19481
118,683,PORT ARTHUR,MUNICIPAL,I,ORANGE,Y,SAM RAYBURN-STEINHAGEN LAKE/RESERVOIR SYSTEM,2,2,2,2,2,2
121,392,ROCKETT SUD,MUNICIPAL,C,DALLAS,Y,JOE POOL LAKE/RESERVOIR,7,9,9,8,7,5
121,392,ROCKETT SUD,MUNICIPAL,C,ELLIS,Y,JOE POOL LAKE/RESERVOIR,243,195,155,134,117,90
121,810,ROCKETT SUD,MUNICIPAL,C,DALLAS,Y,TRWD LAKE/RESERVOIR SYSTEM,111,164,187,203,203,208
121,810,ROCKETT SUD,MUNICIPAL,C,ELLIS,Y,TRWD LAKE/RESERVOIR SYSTEM,3623,3437,3286,3307,3453,3635
122,149,ROCKWALL,MUNICIPAL,C,ROCKWALL,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,976,1058,1121,1184,1268,1340
122,279,ROCKWALL,MUNICIPAL,C,ROCKWALL,N,FORK LAKE/RESERVOIR,495,0,0,0,0,0
122,390,ROCKWALL,MUNICIPAL,C,ROCKWALL,N,TRINITY INDIRECT REUSE,2258,3081,3833,4644,5321,5824
122,403,ROCKWALL,MUNICIPAL,C,ROCKWALL,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,2050,2214,2346,2469,2638,2782
122,738,ROCKWALL,MUNICIPAL,C,ROCKWALL,N,TAWAKONI LAKE/RESERVOIR,760,287,307,328,352,374
122,745,ROCKWALL,MUNICIPAL,C,ROCKWALL,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,1675,1823,1943,2061,2217,2354
123,54,ROUND ROCK,MUNICIPAL,G,WILLIAMSON,Y,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,20548,20135,19509,17419,16016,14387
123,54,ROUND ROCK,MUNICIPAL,K,TRAVIS,Y,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,225,203,177,146,123,102
123,101,ROUND ROCK,MUNICIPAL,G,WILLIAMSON,Y,CARRIZO-WILCOX AQUIFER | LEE,133,133,133,133,133,133
123,101,ROUND ROCK,MUNICIPAL,K,TRAVIS,Y,CARRIZO-WILCOX AQUIFER | LEE,1,1,1,1,1,1
123,169,ROUND ROCK,MUNICIPAL,G,WILLIAMSON,Y,DIRECT REUSE,3711,3629,3505,3365,3233,3090
123,169,ROUND ROCK,MUNICIPAL,K,TRAVIS,Y,DIRECT REUSE,41,37,32,28,25,22
123,217,ROUND ROCK,MUNICIPAL,G,WILLIAMSON,Y,EDWARDS-BFZ AQUIFER | WILLIAMSON,101,30,0,0,0,0
123,217,ROUND ROCK,MUNICIPAL,K,TRAVIS,Y,EDWARDS-BFZ AQUIFER | WILLIAMSON,1,0,0,0,0,0
123,368,ROUND ROCK,MUNICIPAL,G,WILLIAMSON,Y,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,0,0,0,0,0,0
123,368,ROUND ROCK,MUNICIPAL,K,TRAVIS,Y,HIGHLAND LAKES LAKE/RESERVOIR SYSTEM,0,0,0,0,0,0
125,364,SAN ANGELO,MUNICIPAL,F,TOM GREEN,N,HICKORY AQUIFER | MCCULLOCH,3535,3535,3547,3555,3550,3540
125,507,SAN ANGELO,MUNICIPAL,F,TOM GREEN,N,OH IVIE LAKE/RESERVOIR NON-SYSTEM PORTION,5270,5122,4949,4790,4632,4476
125,658,SAN ANGELO,MUNICIPAL,F,TOM GREEN,N,COLORADO RUN-OF-RIVER,189,189,188,188,188,187
125,1020,SAN ANGELO,MUNICIPAL,F,TOM GREEN,N,SAN ANGELO LAKES LAKE/RESERVOIR SYSTEM,0,0,0,0,0,0
126,64,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,CANYON LAKE/RESERVOIR,6060,6060,4043,4043,4043,4043
126,64,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,CANYON LAKE/RESERVOIR,0,0,0,0,0,0
126,76,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,CARRIZO-WILCOX AQUIFER | BEXAR,7400,7400,7400,7400,7400,7400
126,76,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,CARRIZO-WILCOX AQUIFER | BEXAR,0,0,0,0,0,0
126,90,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,CARRIZO-WILCOX AQUIFER | GONZALES,13765,13764,13764,13764,13764,13764
126,90,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,CARRIZO-WILCOX AQUIFER | GONZALES,0,1,1,1,1,1
126,169,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,DIRECT REUSE,20923,25923,30922,30922,30922,30922
126,169,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,DIRECT REUSE,1,1,2,2,2,2
126,209,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,EDWARDS-BFZ AQUIFER | BEXAR,137241,136637,136076,135490,134906,134363
126,209,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,EDWARDS-BFZ AQUIFER | BEXAR,5,6,8,8,9,9
126,661,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,GUADALUPE RUN-OF-RIVER,270,270,270,270,270,270
126,661,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,GUADALUPE RUN-OF-RIVER,0,0,0,0,0,0
126,756,SAN ANTONIO,MUNICIPAL,L,BEXAR,Y,TRINITY AQUIFER | BEXAR,2000,2000,2000,2000,2000,2000
126,756,SAN ANTONIO,MUNICIPAL,L,MEDINA,Y,TRINITY AQUIFER | BEXAR,0,0,0,0,0,0
129,64,SEGUIN,MUNICIPAL,L,GUADALUPE,N,CANYON LAKE/RESERVOIR,1160,1171,1200,1263,1329,1397
129,90,SEGUIN,MUNICIPAL,L,GUADALUPE,N,CARRIZO-WILCOX AQUIFER | GONZALES,3325,4092,4866,5589,6357,7116
129,93,SEGUIN,MUNICIPAL,L,GUADALUPE,N,CARRIZO-WILCOX AQUIFER | GUADALUPE,161,170,199,262,330,396
129,169,SEGUIN,MUNICIPAL,L,GUADALUPE,N,DIRECT REUSE,61,61,61,61,61,61
130,279,SEAGOVILLE,MUNICIPAL,C,DALLAS,Y,FORK LAKE/RESERVOIR,145,165,178,183,164,133
130,279,SEAGOVILLE,MUNICIPAL,C,KAUFMAN,Y,FORK LAKE/RESERVOIR,0,0,0,0,0,0
130,390,SEAGOVILLE,MUNICIPAL,C,DALLAS,Y,TRINITY INDIRECT REUSE,94,115,121,156,172,155
130,390,SEAGOVILLE,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,0,0,0,0,0,0
130,648,SEAGOVILLE,MUNICIPAL,C,DALLAS,Y,RAY HUBBARD LAKE/RESERVOIR,143,146,142,133,107,82
130,648,SEAGOVILLE,MUNICIPAL,C,KAUFMAN,Y,RAY HUBBARD LAKE/RESERVOIR,0,0,0,0,0,0
130,650,SEAGOVILLE,MUNICIPAL,C,DALLAS,Y,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,343,319,305,276,216,155
130,650,SEAGOVILLE,MUNICIPAL,C,KAUFMAN,Y,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,1,1,1,1,0,0
130,738,SEAGOVILLE,MUNICIPAL,C,DALLAS,Y,TAWAKONI LAKE/RESERVOIR,503,506,488,448,359,264
130,738,SEAGOVILLE,MUNICIPAL,C,KAUFMAN,Y,TAWAKONI LAKE/RESERVOIR,1,1,1,1,1,1
131,6,SHARYLAND WSC,MUNICIPAL,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,4985,4985,4985,4985,4985,4985
134,64,SPRINGS HILL WSC,MUNICIPAL,L,GUADALUPE,N,CANYON LAKE/RESERVOIR,3416,3374,3256,3002,2734,2462
134,90,SPRINGS HILL WSC,MUNICIPAL,L,GUADALUPE,N,CARRIZO-WILCOX AQUIFER | GONZALES,890,869,810,683,549,491
134,93,SPRINGS HILL WSC,MUNICIPAL,L,GUADALUPE,N,CARRIZO-WILCOX AQUIFER | GUADALUPE,733,713,655,528,393,180
134,661,SPRINGS HILL WSC,MUNICIPAL,L,GUADALUPE,N,GUADALUPE RUN-OF-RIVER,90,90,90,90,90,90
136,148,SULPHUR SPRINGS,MUNICIPAL,D,HOPKINS,N,CHAPMAN/COOPER LAKE/RESERVOIR NON-SYSTEM PORTION,11260,11041,10836,10750,10609,10421
136,674,SULPHUR SPRINGS,MUNICIPAL,D,HOPKINS,N,SULPHUR RUN-OF-RIVER,130,130,130,130,130,130
136,735,SULPHUR SPRINGS,MUNICIPAL,D,HOPKINS,N,SULPHUR SPRINGS LAKE/RESERVOIR,7215,7081,6858,6802,6529,6401
137,190,SWEETWATER,MUNICIPAL,G,NOLAN,N,DOCKUM AQUIFER | NOLAN,503,503,503,503,503,503
137,458,SWEETWATER,MUNICIPAL,G,NOLAN,N,OAK CREEK LAKE/RESERVOIR,0,0,0,0,0,0
137,736,SWEETWATER,MUNICIPAL,G,NOLAN,N,SWEETWATER LAKE/RESERVOIR,0,0,0,0,0,0
137,1038,SWEETWATER,MUNICIPAL,G,NOLAN,N,TRAMMEL LAKE/RESERVOIR,0,0,0,0,0,0
139,149,TERRELL,MUNICIPAL,C,KAUFMAN,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,422,684,629,567,496,445
139,279,TERRELL,MUNICIPAL,C,KAUFMAN,N,FORK LAKE/RESERVOIR,224,0,0,0,0,0
139,390,TERRELL,MUNICIPAL,C,KAUFMAN,N,TRINITY INDIRECT REUSE,1022,1992,2147,2223,2079,1933
139,403,TERRELL,MUNICIPAL,C,KAUFMAN,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,928,1433,1312,1183,1029,925
139,738,TERRELL,MUNICIPAL,C,KAUFMAN,N,TAWAKONI LAKE/RESERVOIR,344,186,173,157,138,124
139,745,TERRELL,MUNICIPAL,C,KAUFMAN,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,758,1179,1088,987,866,781
140,667,TEXARKANA,MUNICIPAL,D,BOWIE,N,RED RUN-OF-RIVER,0,0,0,0,0,0
140,854,TEXARKANA,MUNICIPAL,D,BOWIE,N,WRIGHT PATMAN LAKE/RESERVOIR,0,0,0,0,0,0
144,122,TYLER,MUNICIPAL,D,SMITH,Y,CARRIZO-WILCOX AQUIFER | SMITH,21,24,27,30,35,40
144,122,TYLER,MUNICIPAL,I,SMITH,Y,CARRIZO-WILCOX AQUIFER | SMITH,2228,2370,2522,2703,2905,3115
144,600,TYLER,MUNICIPAL,D,SMITH,Y,PALESTINE LAKE/RESERVOIR,80,89,99,114,129,149
144,600,TYLER,MUNICIPAL,I,SMITH,Y,PALESTINE LAKE/RESERVOIR,8353,8888,9456,10138,10892,11679
144,815,TYLER,MUNICIPAL,D,SMITH,Y,TYLER LAKE/RESERVOIR,91,101,113,128,147,170
144,815,TYLER,MUNICIPAL,I,SMITH,Y,TYLER LAKE/RESERVOIR,9468,10073,10718,11490,12344,13237
152,169,WACO,MUNICIPAL,G,MCLENNAN,N,DIRECT REUSE,12035,13902,15769,17636,19503,21370
152,791,WACO,MUNICIPAL,G,MCLENNAN,N,TRINITY AQUIFER | MCLENNAN,762,762,762,762,762,762
152,818,WACO,MUNICIPAL,G,MCLENNAN,N,WACO LAKE/RESERVOIR,31268,28607,25850,23056,20290,17407
153,810,WALNUT CREEK SUD,MUNICIPAL,C,PARKER,Y,TRWD LAKE/RESERVOIR SYSTEM,1455,1736,2130,2936,4634,6443
153,810,WALNUT CREEK SUD,MUNICIPAL,C,WISE,Y,TRWD LAKE/RESERVOIR SYSTEM,290,393,516,675,1065,1459
154,12,WAXAHACHIE,MUNICIPAL,C,ELLIS,N,BARDWELL LAKE/RESERVOIR,2595,2587,2473,2349,2274,2251
154,390,WAXAHACHIE,MUNICIPAL,C,ELLIS,N,TRINITY INDIRECT REUSE,2090,2401,2860,3176,3241,3235
154,392,WAXAHACHIE,MUNICIPAL,C,ELLIS,N,JOE POOL LAKE/RESERVOIR,39,26,17,12,8,5
154,810,WAXAHACHIE,MUNICIPAL,C,ELLIS,N,TRWD LAKE/RESERVOIR SYSTEM,1965,1818,1641,3316,3805,3707
154,819,WAXAHACHIE,MUNICIPAL,C,ELLIS,N,WAXAHACHIE LAKE/RESERVOIR,1682,1667,1606,1539,1504,1435
155,810,WEATHERFORD,MUNICIPAL,C,PARKER,N,TRWD LAKE/RESERVOIR SYSTEM,144,955,1767,4154,4258,4595
155,821,WEATHERFORD,MUNICIPAL,C,PARKER,N,WEATHERFORD LAKE/RESERVOIR,2453,2418,2390,2484,2536,2551
156,810,WEST CEDAR CREEK MUD,MUNICIPAL,C,HENDERSON,Y,TRWD LAKE/RESERVOIR SYSTEM,578,515,460,401,357,331
156,810,WEST CEDAR CREEK MUD,MUNICIPAL,C,KAUFMAN,Y,TRWD LAKE/RESERVOIR SYSTEM,560,622,683,724,713,771
158,309,WEST HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,FORT BEND,Y,GULF COAST AQUIFER | FORT BEND,347,59,50,45,44,44
158,315,WEST HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,Y,GULF COAST AQUIFER | HARRIS,27950,17275,11177,11484,11327,11125
158,410,WEST HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,FORT BEND,Y,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,635,621,584,552,545,540
158,410,WEST HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,Y,LIVINGSTON-WALLISVILLE LAKE/RESERVOIR SYSTEM,31341,31355,31392,31424,31431,31436
160,394,WICHITA FALLS,MUNICIPAL,B,WICHITA,N,KEMP-DIVERSION LAKE/RESERVOIR SYSTEM,4248,3845,3440,3037,2633,2229
160,830,WICHITA FALLS,MUNICIPAL,B,WICHITA,N,LITTLE WICHITA RIVER LAKE/RESERVOIR SYSTEM,6426,6555,6677,6818,7014,7209
162,54,439 WSC,MUNICIPAL,G,BELL,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,1499,1489,1475,1398,1443,1550
163,481,ABERNATHY,MUNICIPAL,O,HALE,Y,OGALLALA AQUIFER | HALE,452,491,489,488,494,501
163,481,ABERNATHY,MUNICIPAL,O,LUBBOCK,Y,OGALLALA AQUIFER | HALE,158,182,196,217,231,249
164,149,ABLES SPRINGS WSC,MUNICIPAL,C,KAUFMAN,Y,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,34,38,39,43,46,51
164,149,ABLES SPRINGS WSC,MUNICIPAL,D,HUNT,Y,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,8,9,13,16,21,27
164,149,ABLES SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,Y,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,0,0,0,0,0,0
164,279,ABLES SPRINGS WSC,MUNICIPAL,C,KAUFMAN,Y,FORK LAKE/RESERVOIR,18,0,0,0,0,0
164,279,ABLES SPRINGS WSC,MUNICIPAL,D,HUNT,Y,FORK LAKE/RESERVOIR,3,0,0,0,0,0
164,279,ABLES SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,Y,FORK LAKE/RESERVOIR,0,0,0,0,0,0
164,390,ABLES SPRINGS WSC,MUNICIPAL,C,KAUFMAN,Y,TRINITY INDIRECT REUSE,81,112,141,173,203,229
164,390,ABLES SPRINGS WSC,MUNICIPAL,D,HUNT,Y,TRINITY INDIRECT REUSE,16,26,38,57,80,107
164,390,ABLES SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,Y,TRINITY INDIRECT REUSE,0,0,0,0,0,1
164,403,ABLES SPRINGS WSC,MUNICIPAL,C,KAUFMAN,Y,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,73,79,84,92,100,109
164,403,ABLES SPRINGS WSC,MUNICIPAL,D,HUNT,Y,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,14,18,24,30,39,51
164,403,ABLES SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,Y,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,1,1,1,0,1,1
164,738,ABLES SPRINGS WSC,MUNICIPAL,C,KAUFMAN,Y,TAWAKONI LAKE/RESERVOIR,28,10,11,12,14,15
164,738,ABLES SPRINGS WSC,MUNICIPAL,D,HUNT,Y,TAWAKONI LAKE/RESERVOIR,5,2,3,4,5,7
164,738,ABLES SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,Y,TAWAKONI LAKE/RESERVOIR,0,1,0,0,0,0
164,745,ABLES SPRINGS WSC,MUNICIPAL,C,KAUFMAN,Y,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,60,66,71,76,85,93
164,745,ABLES SPRINGS WSC,MUNICIPAL,D,HUNT,Y,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,11,15,20,25,33,43
164,745,ABLES SPRINGS WSC,MUNICIPAL,D,VAN ZANDT,Y,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,1,1,0,1,0,0
165,55,ACTON MUD,MUNICIPAL,G,HOOD,Y,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,5724,5738,5734,5720,5708,5698
165,55,ACTON MUD,MUNICIPAL,G,JOHNSON,Y,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,112,98,102,116,128,138
165,781,ACTON MUD,MUNICIPAL,G,HOOD,Y,TRINITY AQUIFER | HOOD,1460,1464,1463,1459,1456,1454
165,781,ACTON MUD,MUNICIPAL,G,JOHNSON,Y,TRINITY AQUIFER | HOOD,29,25,26,30,33,35
166,279,ADDISON,MUNICIPAL,C,DALLAS,N,FORK LAKE/RESERVOIR,675,812,921,1026,1129,1257
166,390,ADDISON,MUNICIPAL,C,DALLAS,N,TRINITY INDIRECT REUSE,438,564,630,868,1180,1469
166,648,ADDISON,MUNICIPAL,C,DALLAS,N,RAY HUBBARD LAKE/RESERVOIR,665,718,737,744,745,756
166,650,ADDISON,MUNICIPAL,C,DALLAS,N,RAY ROBERTS-LEWISVILLE-GRAPEVINE LAKE/RESERVOIR SYSTEM,1600,1580,1571,1544,1495,1457
166,738,ADDISON,MUNICIPAL,C,DALLAS,N,TAWAKONI LAKE/RESERVOIR,2346,2495,2519,2513,2488,2505
167,163,AGUA DULCE,MUNICIPAL,N,NUECES,N,CORPUS CHRISTI-CHOKE CANYON LAKE/RESERVOIR SYSTEM,66,69,71,72,74,75
167,742,AGUA DULCE,MUNICIPAL,N,NUECES,N,TEXANA LAKE/RESERVOIR,66,70,72,73,74,75
168,6,ALAMO,MUNICIPAL,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,1603,1603,1603,1603,1603,1603
168,316,ALAMO,MUNICIPAL,M,HIDALGO,N,GULF COAST AQUIFER | HIDALGO,624,624,624,624,624,624
169,209,ALAMO HEIGHTS,MUNICIPAL,L,BEXAR,N,EDWARDS-BFZ AQUIFER | BEXAR,1420,1420,1420,1420,1420,1420
170,373,ALBANY,MUNICIPAL,G,SHACKELFORD,N,HUBBARD CREEK LAKE/RESERVOIR,448,460,465,466,466,466
170,965,ALBANY,MUNICIPAL,G,SHACKELFORD,N,MCCARTY LAKE/RESERVOIR,380,380,380,380,380,380
171,798,ALEDO,MUNICIPAL,C,PARKER,N,TRINITY AQUIFER | PARKER,398,398,398,398,398,398
171,810,ALEDO,MUNICIPAL,C,PARKER,N,TRWD LAKE/RESERVOIR SYSTEM,651,898,1208,1152,1122,1031
172,163,ALICE,MUNICIPAL,N,JIM WELLS,N,CORPUS CHRISTI-CHOKE CANYON LAKE/RESERVOIR SYSTEM,2096,2212,2321,2456,2587,2710
172,742,ALICE,MUNICIPAL,N,JIM WELLS,N,TEXANA LAKE/RESERVOIR,2096,2213,2322,2456,2588,2711
173,149,ALLEN,MUNICIPAL,C,COLLIN,N,CHAPMAN/COOPER LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,2249,1947,1677,1486,1349,1228
173,279,ALLEN,MUNICIPAL,C,COLLIN,N,FORK LAKE/RESERVOIR,1139,0,0,0,0,0
173,390,ALLEN,MUNICIPAL,C,COLLIN,N,TRINITY INDIRECT REUSE,5201,5671,5728,5826,5658,5335
173,403,ALLEN,MUNICIPAL,C,COLLIN,N,LAVON LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,4725,4080,3507,3099,2806,2549
173,738,ALLEN,MUNICIPAL,C,COLLIN,N,TAWAKONI LAKE/RESERVOIR,1749,530,461,411,375,343
173,745,ALLEN,MUNICIPAL,C,COLLIN,N,TEXOMA LAKE/RESERVOIR NORTH TEXAS MWD SYSTEM,3857,3355,2904,2585,2357,2156
174,377,ALPINE,MUNICIPAL,E,BREWSTER,N,IGNEOUS AQUIFER | BREWSTER,1428,1428,1428,1428,1428,1428
174,379,ALPINE,MUNICIPAL,E,BREWSTER,N,IGNEOUS AQUIFER | JEFF DAVIS,738,738,738,738,738,738
175,83,ALTO,MUNICIPAL,I,CHEROKEE,N,CARRIZO-WILCOX AQUIFER | CHEROKEE,508,508,508,508,508,508
176,83,ALTO RURAL WSC,MUNICIPAL,I,CHEROKEE,N,CARRIZO-WILCOX AQUIFER | CHEROKEE,736,736,736,736,736,736
177,6,ALTON,MUNICIPAL,M,HIDALGO,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,1286,1286,1286,1286,1286,1286
178,55,ALVARADO,MUNICIPAL,G,JOHNSON,N,BRAZOS RIVER AUTHORITY MAIN STEM LAKE/RESERVOIR SYSTEM,2241,2241,2241,2241,2241,2241
