EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2020,N2030,N2040,N2050,N2060,N2070
1111,"IRRIGATION, LAMAR",IRRIGATION,D,LAMAR,N,18312,18308,18305,18302,18299,18302
1112,"IRRIGATION, LAMB",IRRIGATION,O,LAMB,N,199252,204875,216428,227103,230194,239866
1113,"IRRIGATION, LAMPASAS",IRRIGATION,G,LAMPASAS,N,218,213,209,205,203,199
1114,"IRRIGATION, LA SALLE",IRRIGATION,L,LA SALLE,N,0,0,0,0,0,0
1115,"IRRIGATION, LAVACA",IRRIGATION,P,LAVACA,N,0,0,0,0,0,0
1116,"IRRIGATION, LEE",IRRIGATION,G,LEE,N,0,0,0,0,0,0
1117,"IRRIGATION, LEON",IRRIGATION,H,LEON,N,0,0,0,0,0,0
1118,"IRRIGATION, LIBERTY",IRRIGATION,H,LIBERTY,N,14158,14158,14158,14158,14158,14158
1119,"IRRIGATION, LIPSCOMB",IRRIGATION,A,LIPSCOMB,N,0,0,0,0,0,0
1120,"IRRIGATION, LIVE OAK",IRRIGATION,N,LIVE OAK,N,0,0,0,0,0,0
1121,"IRRIGATION, LLANO",IRRIGATION,K,LLANO,N,0,0,0,0,0,0
1123,"IRRIGATION, LUBBOCK",IRRIGATION,O,LUBBOCK,N,55020,57036,69663,64611,61390,73945
1124,"IRRIGATION, LYNN",IRRIGATION,O,LYNN,N,0,0,0,0,0,0
1125,"IRRIGATION, MCCULLOCH",IRRIGATION,F,MCCULLOCH,N,2184,2138,2081,2031,1986,1944
1126,"IRRIGATION, MCLENNAN",IRRIGATION,G,MCLENNAN,N,2298,2313,2325,2337,2350,2363
1127,"IRRIGATION, MADISON",IRRIGATION,H,MADISON,N,0,0,0,0,0,0
1129,"IRRIGATION, MARTIN",IRRIGATION,F,MARTIN,N,25157,24552,23084,23231,22640,22044
1130,"IRRIGATION, MASON",IRRIGATION,F,MASON,N,0,0,0,0,0,0
1131,"IRRIGATION, MATAGORDA",IRRIGATION,K,MATAGORDA,N,166548,160843,155291,149889,144632,139516
1132,"IRRIGATION, MAVERICK",IRRIGATION,M,MAVERICK,N,14112,13070,12151,11263,10452,10516
1133,"IRRIGATION, MEDINA",IRRIGATION,L,MEDINA,N,31529,29144,26850,24653,22547,20689
1134,"IRRIGATION, MENARD",IRRIGATION,F,MENARD,N,426,418,410,401,393,385
1135,"IRRIGATION, MIDLAND",IRRIGATION,F,MIDLAND,N,0,0,0,0,0,0
1136,"IRRIGATION, MILAM",IRRIGATION,G,MILAM,N,0,0,0,0,0,0
1137,"IRRIGATION, MILLS",IRRIGATION,K,MILLS,N,605,575,545,516,487,460
1138,"IRRIGATION, MITCHELL",IRRIGATION,F,MITCHELL,N,0,0,0,0,0,0
1139,"IRRIGATION, MONTAGUE",IRRIGATION,B,MONTAGUE,N,0,0,0,0,0,0
1140,"IRRIGATION, MONTGOMERY",IRRIGATION,H,MONTGOMERY,N,0,0,0,0,0,0
1141,"IRRIGATION, MOORE",IRRIGATION,A,MOORE,N,0,0,0,0,3882,6171
1142,"IRRIGATION, MOTLEY",IRRIGATION,O,MOTLEY,N,0,0,0,0,0,0
1143,"IRRIGATION, NACOGDOCHES",IRRIGATION,I,NACOGDOCHES,N,0,0,0,0,0,0
1144,"IRRIGATION, NEWTON",IRRIGATION,I,NEWTON,N,0,0,0,0,0,0
1145,"IRRIGATION, NOLAN",IRRIGATION,G,NOLAN,N,2483,2287,2094,1912,1733,1567
1146,"IRRIGATION, NUECES",IRRIGATION,N,NUECES,N,0,0,0,0,0,0
1147,"IRRIGATION, OCHILTREE",IRRIGATION,A,OCHILTREE,N,0,0,0,0,0,0
1148,"IRRIGATION, OLDHAM",IRRIGATION,A,OLDHAM,N,0,0,0,0,0,0
1149,"IRRIGATION, ORANGE",IRRIGATION,I,ORANGE,N,2432,2685,2858,2920,2855,2758
1150,"IRRIGATION, PALO PINTO",IRRIGATION,G,PALO PINTO,N,2588,2547,2513,2472,2431,2394
1151,"IRRIGATION, PARKER",IRRIGATION,C,PARKER,N,0,0,0,0,0,0
1152,"IRRIGATION, PARMER",IRRIGATION,O,PARMER,N,272720,283764,297248,296409,292936,298285
1153,"IRRIGATION, PECOS",IRRIGATION,F,PECOS,N,0,0,0,0,0,0
1154,"IRRIGATION, POLK",IRRIGATION,I,POLK,N,0,0,0,0,0,0
1155,"IRRIGATION, POTTER",IRRIGATION,A,POTTER,N,0,0,0,0,0,0
1156,"IRRIGATION, PRESIDIO",IRRIGATION,E,PRESIDIO,N,0,0,0,0,0,0
1157,"IRRIGATION, RANDALL",IRRIGATION,A,RANDALL,N,0,0,0,0,0,0
1158,"IRRIGATION, REAGAN",IRRIGATION,F,REAGAN,N,0,0,0,0,0,0
1159,"IRRIGATION, REAL",IRRIGATION,J,REAL,N,0,0,0,0,0,0
1160,"IRRIGATION, RED RIVER",IRRIGATION,D,RED RIVER,N,4376,4313,4260,4208,4155,4125
1161,"IRRIGATION, REEVES",IRRIGATION,F,REEVES,N,0,0,0,0,0,0
1162,"IRRIGATION, REFUGIO",IRRIGATION,L,REFUGIO,N,0,0,0,0,0,0
1163,"IRRIGATION, ROBERTS",IRRIGATION,A,ROBERTS,N,0,0,0,0,0,0
1164,"IRRIGATION, ROBERTSON",IRRIGATION,G,ROBERTSON,N,52989,51076,49210,47448,45781,44445
1165,"IRRIGATION, ROCKWALL",IRRIGATION,C,ROCKWALL,N,13,37,62,79,92,101
1166,"IRRIGATION, RUNNELS",IRRIGATION,F,RUNNELS,N,1642,1624,1606,1588,1570,1552
1167,"IRRIGATION, RUSK",IRRIGATION,I,RUSK,N,0,0,0,0,0,0
1168,"IRRIGATION, SAN AUGUSTINE",IRRIGATION,I,SAN AUGUSTINE,N,0,0,0,0,0,0
1169,"IRRIGATION, SAN JACINTO",IRRIGATION,H,SAN JACINTO,N,0,0,0,0,0,0
1170,"IRRIGATION, SAN PATRICIO",IRRIGATION,N,SAN PATRICIO,N,0,0,0,499,2063,4191
1171,"IRRIGATION, SAN SABA",IRRIGATION,K,SAN SABA,N,0,0,0,0,0,0
1172,"IRRIGATION, SCHLEICHER",IRRIGATION,F,SCHLEICHER,N,0,0,0,0,0,0
1173,"IRRIGATION, SCURRY",IRRIGATION,F,SCURRY,N,6321,6079,5838,5603,5377,5165
1175,"IRRIGATION, SHELBY",IRRIGATION,I,SHELBY,N,0,0,0,0,0,0
1176,"IRRIGATION, SHERMAN",IRRIGATION,A,SHERMAN,N,0,0,0,0,0,0
1177,"IRRIGATION, SMITH",IRRIGATION,D,SMITH,Y,0,0,0,0,0,0
1177,"IRRIGATION, SMITH",IRRIGATION,I,SMITH,Y,0,0,0,0,0,0
1178,"IRRIGATION, SOMERVELL",IRRIGATION,G,SOMERVELL,N,0,0,0,0,0,0
1179,"IRRIGATION, STARR",IRRIGATION,M,STARR,N,4654,2284,0,0,0,0
1180,"IRRIGATION, STEPHENS",IRRIGATION,G,STEPHENS,N,30,29,27,26,25,24
1181,"IRRIGATION, STERLING",IRRIGATION,F,STERLING,N,0,0,0,0,0,0
1182,"IRRIGATION, STONEWALL",IRRIGATION,G,STONEWALL,N,0,0,0,0,0,0
1183,"IRRIGATION, SUTTON",IRRIGATION,F,SUTTON,N,0,0,0,0,0,0
1184,"IRRIGATION, SWISHER",IRRIGATION,O,SWISHER,N,97433,129665,139466,144155,146895,153547
1185,"IRRIGATION, TARRANT",IRRIGATION,C,TARRANT,N,0,0,0,0,0,0
1186,"IRRIGATION, TAYLOR",IRRIGATION,G,TAYLOR,N,1056,1018,980,943,905,872
1187,"IRRIGATION, TERRELL",IRRIGATION,E,TERRELL,N,0,0,0,0,0,0
1188,"IRRIGATION, TERRY",IRRIGATION,O,TERRY,N,0,9480,46855,69535,83455,107467
1190,"IRRIGATION, TOM GREEN",IRRIGATION,F,TOM GREEN,N,31651,31422,31243,31061,30832,30604
1191,"IRRIGATION, TRAVIS",IRRIGATION,K,TRAVIS,N,0,0,0,0,0,0
1192,"IRRIGATION, TRINITY",IRRIGATION,I,TRINITY,N,330,330,330,330,330,330
1193,"IRRIGATION, TYLER",IRRIGATION,I,TYLER,N,0,0,0,0,0,0
1194,"IRRIGATION, UPSHUR",IRRIGATION,D,UPSHUR,N,0,0,0,0,0,0
1195,"IRRIGATION, UPTON",IRRIGATION,F,UPTON,N,0,0,0,0,0,0
1196,"IRRIGATION, UVALDE",IRRIGATION,L,UVALDE,N,29683,27370,24992,22831,20818,19102
1197,"IRRIGATION, VAL VERDE",IRRIGATION,J,VAL VERDE,N,0,0,0,0,0,0
1198,"IRRIGATION, VAN ZANDT",IRRIGATION,D,VAN ZANDT,N,330,330,330,330,330,330
1199,"IRRIGATION, VICTORIA",IRRIGATION,L,VICTORIA,N,5265,5265,5265,5265,5265,5265
1200,"IRRIGATION, WALKER",IRRIGATION,H,WALKER,N,0,0,0,0,0,0
1201,"IRRIGATION, WALLER",IRRIGATION,H,WALLER,N,0,0,0,0,0,0
1202,"IRRIGATION, WARD",IRRIGATION,F,WARD,N,0,0,0,0,0,0
1203,"IRRIGATION, WASHINGTON",IRRIGATION,G,WASHINGTON,N,0,0,0,0,0,0
1204,"IRRIGATION, WEBB",IRRIGATION,M,WEBB,N,1298,1310,1322,1334,1345,1357
1205,"IRRIGATION, WHARTON",IRRIGATION,K,WHARTON,Y,109382,103673,98118,92712,87451,82332
1205,"IRRIGATION, WHARTON",IRRIGATION,P,WHARTON,Y,50285,50285,50285,50285,50285,50285
1206,"IRRIGATION, WHEELER",IRRIGATION,A,WHEELER,N,0,0,0,0,0,0
1207,"IRRIGATION, WICHITA",IRRIGATION,B,WICHITA,N,18069,19777,21485,23196,25694,28188
1208,"IRRIGATION, WILBARGER",IRRIGATION,B,WILBARGER,N,1082,344,0,0,0,0
1209,"IRRIGATION, WILLACY",IRRIGATION,M,WILLACY,N,49304,49158,49052,48963,49223,48956
1210,"IRRIGATION, WILLIAMSON",IRRIGATION,G,WILLIAMSON,N,71,71,71,72,72,72
1211,"IRRIGATION, WILSON",IRRIGATION,L,WILSON,N,0,0,0,0,0,0
1212,"IRRIGATION, WINKLER",IRRIGATION,F,WINKLER,N,0,0,0,0,0,0
1213,"IRRIGATION, WISE",IRRIGATION,C,WISE,N,381,381,381,381,381,381
1214,"IRRIGATION, WOOD",IRRIGATION,D,WOOD,N,0,0,0,0,0,0
1215,"IRRIGATION, YOAKUM",IRRIGATION,O,YOAKUM,N,90656,99143,101954,102808,103413,109358
1216,"IRRIGATION, YOUNG",IRRIGATION,G,YOUNG,N,51,50,48,47,45,44
1217,"IRRIGATION, ZAPATA",IRRIGATION,M,ZAPATA,N,1285,1034,804,581,411,422
1218,"IRRIGATION, ZAVALA",IRRIGATION,L,ZAVALA,N,18487,16805,14980,13049,11193,9443
1219,IRVING,MUNICIPAL,C,DALLAS,N,12866,17918,18270,18713,19163,19613
1220,ITALY,MUNICIPAL,C,ELLIS,N,0,72,159,266,419,662
1221,ITASCA,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
1222,JACINTO CITY,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
1223,JACKSBORO,MUNICIPAL,C,JACK,N,0,0,0,0,1,7
1224,JACKSON WSC,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
1224,JACKSON WSC,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,0
1225,JAMAICA BEACH,MUNICIPAL,H,GALVESTON,N,0,0,0,0,0,0
1226,JARRELL-SCHWERTNER WSC,MUNICIPAL,G,BELL,Y,0,0,0,0,0,0
1226,JARRELL-SCHWERTNER WSC,MUNICIPAL,G,WILLIAMSON,Y,0,0,0,0,0,0
1227,JASPER,MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
1228,JASPER COUNTY WCID #1,MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
1229,JAYTON,MUNICIPAL,G,KENT,N,92,91,89,89,88,88
1230,JEFFERSON,MUNICIPAL,D,MARION,N,0,0,0,0,0,0
1231,JEFFERSON COUNTY WCID #10,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
1232,JERSEY VILLAGE,MUNICIPAL,H,HARRIS,N,185,236,33,47,59,73
1233,JEWETT,MUNICIPAL,H,LEON,N,0,0,0,0,0,0
1234,JOAQUIN,MUNICIPAL,I,SHELBY,N,0,0,0,0,0,0
1235,JOHNSON CITY,MUNICIPAL,K,BLANCO,N,48,105,138,155,167,175
1237,JOHNSON COUNTY SUD,MUNICIPAL,C,ELLIS,Y,0,0,0,0,0,6
1237,JOHNSON COUNTY SUD,MUNICIPAL,C,TARRANT,Y,0,0,0,0,0,34
1237,JOHNSON COUNTY SUD,MUNICIPAL,G,HILL,Y,0,0,0,0,0,2
1237,JOHNSON COUNTY SUD,MUNICIPAL,G,JOHNSON,Y,0,0,0,0,0,712
1238,JONAH WATER SUD,MUNICIPAL,G,WILLIAMSON,N,0,266,818,1525,2229,2977
1239,JONES CREEK,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
1240,JONESTOWN,MUNICIPAL,K,TRAVIS,N,93,113,133,158,182,206
1242,JOSEPHINE,MUNICIPAL,C,COLLIN,Y,22,91,152,214,241,271
1242,JOSEPHINE,MUNICIPAL,D,HUNT,Y,0,8,16,27,31,34
1243,JOSHUA,MUNICIPAL,G,JOHNSON,N,0,0,0,0,0,0
1244,JOURDANTON,MUNICIPAL,L,ATASCOSA,N,0,0,0,0,0,0
1245,JUNCTION,MUNICIPAL,F,KIMBLE,N,627,620,610,605,604,604
1246,JUSTIN,MUNICIPAL,C,DENTON,N,244,367,672,813,865,941
1247,KARNES CITY,MUNICIPAL,L,KARNES,N,336,322,298,285,249,249
1248,KATY,MUNICIPAL,H,FORT BEND,Y,532,2336,2478,2585,2674,2755
1248,KATY,MUNICIPAL,H,HARRIS,Y,1288,1808,1932,2076,2208,2339
1248,KATY,MUNICIPAL,H,WALLER,Y,0,0,0,0,0,0
1249,KAUFMAN,MUNICIPAL,C,KAUFMAN,N,79,278,424,720,1045,1440
1250,KEENE,MUNICIPAL,G,JOHNSON,N,0,0,0,0,0,0
1251,KELLER,MUNICIPAL,C,TARRANT,N,223,2512,4084,4945,5610,6193
1252,KEMAH,MUNICIPAL,H,GALVESTON,N,601,917,967,1009,1045,1074
1253,KEMP,MUNICIPAL,C,KAUFMAN,N,39,84,141,219,465,788
1254,KEMPNER,MUNICIPAL,G,LAMPASAS,N,7,10,6,6,5,5
1255,KEMPNER WSC,MUNICIPAL,G,BELL,Y,73,115,158,205,254,303
1255,KEMPNER WSC,MUNICIPAL,G,CORYELL,Y,113,173,236,298,365,431
1255,KEMPNER WSC,MUNICIPAL,G,LAMPASAS,Y,350,526,683,841,993,1134
1255,KEMPNER WSC,MUNICIPAL,K,BURNET,Y,0,0,0,0,0,0
1256,KENEDY,MUNICIPAL,L,KARNES,N,161,189,179,178,151,151
1257,KENEFICK,MUNICIPAL,H,LIBERTY,N,0,0,0,0,0,0
1258,KENNEDALE,MUNICIPAL,C,TARRANT,N,0,47,211,306,386,442
1259,KERENS,MUNICIPAL,C,NAVARRO,N,0,77,92,116,145,178
1260,KERMIT,MUNICIPAL,F,WINKLER,N,0,0,0,0,0,0
1261,KERRVILLE,MUNICIPAL,J,KERR,N,3194,3263,3281,3334,3396,3450
1263,KILGORE,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
1263,KILGORE,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
1264,KILLEEN,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
1266,KINGSLAND WSC,MUNICIPAL,K,BURNET,Y,0,0,0,0,0,0
1266,KINGSLAND WSC,MUNICIPAL,K,LLANO,Y,0,0,0,0,0,0
1267,KINGSVILLE,MUNICIPAL,N,KLEBERG,N,0,0,0,0,0,0
1269,KIRBY,MUNICIPAL,L,BEXAR,N,137,207,181,172,169,169
1270,KIRBYVILLE,MUNICIPAL,I,JASPER,N,0,0,0,0,0,0
1271,KNOX CITY,MUNICIPAL,G,KNOX,N,48,83,118,154,190,226
1272,KOUNTZE,MUNICIPAL,I,HARDIN,N,0,0,0,0,0,0
1273,KRESS,MUNICIPAL,O,SWISHER,N,0,0,0,0,0,0
1274,KRUGERVILLE,MUNICIPAL,C,DENTON,N,1,69,145,223,246,270
1275,KRUM,MUNICIPAL,C,DENTON,N,0,180,448,781,1095,1515
1276,KYLE,MUNICIPAL,L,HAYS,N,0,1348,2801,2787,2776,2783
1277,LA FERIA,MUNICIPAL,M,CAMERON,N,106,254,412,593,789,992
1278,LA GRANGE,MUNICIPAL,K,FAYETTE,N,0,0,0,0,0,0
1279,LA GRULLA,MUNICIPAL,M,STARR,N,0,0,0,0,0,0
1280,LA JOYA,MUNICIPAL,M,HIDALGO,N,0,0,0,0,56,200
1281,LA MARQUE,MUNICIPAL,H,GALVESTON,N,340,492,505,527,563,594
1282,LA PORTE,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
1283,LA VERNIA,MUNICIPAL,L,WILSON,N,0,0,0,0,0,0
1284,LA VILLA,MUNICIPAL,M,HIDALGO,N,29,82,139,197,258,318
1285,LACKLAND AFB,MUNICIPAL,L,BEXAR,N,0,0,0,0,0,0
1286,LACOSTE,MUNICIPAL,L,MEDINA,N,10,20,28,37,47,56
1287,LACY-LAKEVIEW,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
1288,LADONIA,MUNICIPAL,C,FANNIN,N,0,24,35,55,90,89
1289,LAGO VISTA,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
1290,LAGUNA VISTA,MUNICIPAL,M,CAMERON,N,1106,1502,1907,2347,2801,3268
1291,LAKE CITY,MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
1292,LAKE DALLAS,MUNICIPAL,C,DENTON,N,1,205,429,557,612,676
1293,LAKE JACKSON,MUNICIPAL,H,BRAZORIA,N,0,0,0,54,288,536
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,H,LIBERTY,Y,0,0,0,0,0,0
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,H,POLK,Y,0,0,0,0,0,0
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,H,SAN JACINTO,Y,0,0,0,0,0,0
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,H,TRINITY,Y,0,0,0,0,0,5
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,H,WALKER,Y,0,0,0,0,0,0
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,I,HARDIN,Y,0,0,0,0,0,0
1295,LAKE LIVINGSTON WATER SUPPLY & SEWER SERVICE COMPANY,MUNICIPAL,I,TYLER,Y,0,0,0,0,0,0
1296,LAKE TANGLEWOOD,MUNICIPAL,A,RANDALL,N,172,200,225,248,266,284
1298,LAKE WORTH,MUNICIPAL,C,TARRANT,N,21,175,322,470,651,1039
1299,LAKEPORT,MUNICIPAL,D,GREGG,N,0,0,0,0,0,0
1300,LAKESIDE,MUNICIPAL,C,TARRANT,N,0,0,0,0,0,0
1301,LAKESIDE CITY,MUNICIPAL,B,ARCHER,N,44,46,47,48,50,53
1302,LAKEWAY,MUNICIPAL,K,TRAVIS,N,1469,3607,3585,3573,3568,3567
1303,LAMESA,MUNICIPAL,O,DAWSON,N,264,762,785,806,1018,1220
1304,LAMPASAS,MUNICIPAL,G,LAMPASAS,N,49,148,227,318,414,505
1305,LANCASTER,MUNICIPAL,C,DALLAS,N,380,1327,2606,3650,4660,5574
1306,LAREDO,MUNICIPAL,M,WEBB,N,0,0,0,7610,15179,22059
1307,LAUGHLIN AFB,MUNICIPAL,J,VAL VERDE,N,0,0,0,0,0,0
1309,LEAGUE CITY,MUNICIPAL,H,GALVESTON,Y,0,0,0,0,0,0
1309,LEAGUE CITY,MUNICIPAL,H,HARRIS,Y,0,0,0,0,0,0
1310,LEANDER,MUNICIPAL,G,WILLIAMSON,Y,0,3429,8808,16783,22403,28639
1310,LEANDER,MUNICIPAL,K,TRAVIS,Y,0,1224,3282,4153,4544,4937
1312,LEE COUNTY WSC,MUNICIPAL,G,LEE,Y,0,0,0,0,0,0
1312,LEE COUNTY WSC,MUNICIPAL,K,BASTROP,Y,0,0,0,0,0,0
1312,LEE COUNTY WSC,MUNICIPAL,K,FAYETTE,Y,0,0,0,0,0,0
1314,LEON VALLEY,MUNICIPAL,L,BEXAR,N,97,147,196,254,317,377
1315,LEONARD,MUNICIPAL,C,FANNIN,N,0,21,37,55,86,121
1316,LEVELLAND,MUNICIPAL,O,HOCKLEY,N,0,407,558,691,873,1029
1317,LEWISVILLE,MUNICIPAL,C,DALLAS,Y,7,21,36,48,58,58
1317,LEWISVILLE,MUNICIPAL,C,DENTON,Y,929,2978,5954,9090,12198,12194
1318,LEXINGTON,MUNICIPAL,G,LEE,N,0,0,0,0,0,0
1319,LIBERTY,MUNICIPAL,H,LIBERTY,N,0,0,0,0,0,0
1320,LIBERTY CITY WSC,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
1320,LIBERTY CITY WSC,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
1321,LIBERTY HILL,MUNICIPAL,G,WILLIAMSON,N,0,0,0,0,0,0
1322,LILLY GROVE SUD,MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
1324,LINDALE,MUNICIPAL,D,SMITH,Y,100,278,485,731,1025,1375
1324,LINDALE,MUNICIPAL,I,SMITH,Y,52,180,310,451,596,746
1325,LINDALE RURAL WSC,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
1325,LINDALE RURAL WSC,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,0
1326,LINDEN,MUNICIPAL,D,CASS,N,0,0,0,0,0,0
1327,LINDSAY,MUNICIPAL,C,COOKE,N,0,0,0,2,146,447
1328,LITTLE ELM,MUNICIPAL,C,DENTON,N,322,1075,1347,1529,1717,1929
1329,LITTLE RIVER-ACADEMY,MUNICIPAL,G,BELL,N,0,21,59,102,146,190
1330,LITTLEFIELD,MUNICIPAL,O,LAMB,N,0,0,0,0,0,0
1331,LIVE OAK,MUNICIPAL,L,BEXAR,N,0,0,0,0,0,0
1332,"LIVESTOCK, ANDERSON",LIVESTOCK,I,ANDERSON,N,0,0,0,0,0,0
1333,"LIVESTOCK, ANDREWS",LIVESTOCK,F,ANDREWS,N,100,115,123,140,166,166
1334,"LIVESTOCK, ANGELINA",LIVESTOCK,I,ANGELINA,N,0,0,0,0,0,0
1335,"LIVESTOCK, ARANSAS",LIVESTOCK,N,ARANSAS,N,0,0,0,0,0,0
1336,"LIVESTOCK, ARCHER",LIVESTOCK,B,ARCHER,N,0,0,0,0,0,0
1337,"LIVESTOCK, ARMSTRONG",LIVESTOCK,A,ARMSTRONG,N,0,0,0,0,0,0
1338,"LIVESTOCK, ATASCOSA",LIVESTOCK,L,ATASCOSA,N,0,0,0,0,0,0
1339,"LIVESTOCK, AUSTIN",LIVESTOCK,H,AUSTIN,N,0,0,0,0,0,0
1340,"LIVESTOCK, BAILEY",LIVESTOCK,O,BAILEY,N,1049,1797,1879,2045,2089,2451
1341,"LIVESTOCK, BANDERA",LIVESTOCK,J,BANDERA,N,13,13,13,13,13,13
1342,"LIVESTOCK, BASTROP",LIVESTOCK,K,BASTROP,N,0,0,0,0,0,0
1343,"LIVESTOCK, BAYLOR",LIVESTOCK,B,BAYLOR,N,130,130,130,130,130,130
1344,"LIVESTOCK, BEE",LIVESTOCK,N,BEE,N,0,0,0,0,0,0
1345,"LIVESTOCK, BELL",LIVESTOCK,G,BELL,N,0,0,0,0,0,0
1346,"LIVESTOCK, BEXAR",LIVESTOCK,L,BEXAR,N,0,0,0,0,0,0
1347,"LIVESTOCK, BLANCO",LIVESTOCK,K,BLANCO,N,0,0,0,0,0,0
1348,"LIVESTOCK, BORDEN",LIVESTOCK,F,BORDEN,N,0,0,0,0,0,0
1349,"LIVESTOCK, BOSQUE",LIVESTOCK,G,BOSQUE,N,0,0,0,0,0,0
1350,"LIVESTOCK, BOWIE",LIVESTOCK,D,BOWIE,N,0,0,0,0,0,0
1351,"LIVESTOCK, BRAZORIA",LIVESTOCK,H,BRAZORIA,N,239,340,414,493,578,658
1352,"LIVESTOCK, BRAZOS",LIVESTOCK,G,BRAZOS,N,0,0,0,0,0,0
1353,"LIVESTOCK, BREWSTER",LIVESTOCK,E,BREWSTER,N,0,0,0,0,0,0
1354,"LIVESTOCK, BRISCOE",LIVESTOCK,O,BRISCOE,N,29,37,46,55,65,75
1355,"LIVESTOCK, BROOKS",LIVESTOCK,N,BROOKS,N,0,0,0,0,0,0
1356,"LIVESTOCK, BROWN",LIVESTOCK,F,BROWN,N,0,0,0,0,0,0
1357,"LIVESTOCK, BURLESON",LIVESTOCK,G,BURLESON,N,0,0,0,0,0,0
1358,"LIVESTOCK, BURNET",LIVESTOCK,K,BURNET,N,0,0,0,0,0,0
1359,"LIVESTOCK, CALDWELL",LIVESTOCK,L,CALDWELL,N,0,0,0,0,0,0
1360,"LIVESTOCK, CALHOUN",LIVESTOCK,L,CALHOUN,N,0,0,0,0,0,0
1361,"LIVESTOCK, CALLAHAN",LIVESTOCK,G,CALLAHAN,N,0,0,0,0,0,0
1362,"LIVESTOCK, CAMERON",LIVESTOCK,M,CAMERON,N,0,0,0,0,0,0
1363,"LIVESTOCK, CAMP",LIVESTOCK,D,CAMP,N,0,0,0,0,0,0
1364,"LIVESTOCK, CARSON",LIVESTOCK,A,CARSON,N,0,0,0,0,0,0
1365,"LIVESTOCK, CASS",LIVESTOCK,D,CASS,N,0,0,0,0,0,0
1366,"LIVESTOCK, CASTRO",LIVESTOCK,O,CASTRO,N,2897,3829,4855,5209,5321,5606
1367,"LIVESTOCK, CHAMBERS",LIVESTOCK,H,CHAMBERS,N,0,0,0,0,47,86
1368,"LIVESTOCK, CHEROKEE",LIVESTOCK,I,CHEROKEE,N,0,0,0,0,0,0
1369,"LIVESTOCK, CHILDRESS",LIVESTOCK,A,CHILDRESS,N,0,0,0,0,0,0
1370,"LIVESTOCK, CLAY",LIVESTOCK,B,CLAY,N,0,0,0,0,0,0
1371,"LIVESTOCK, COCHRAN",LIVESTOCK,O,COCHRAN,N,387,403,458,251,285,442
1372,"LIVESTOCK, COKE",LIVESTOCK,F,COKE,N,0,0,0,0,0,0
1373,"LIVESTOCK, COLEMAN",LIVESTOCK,F,COLEMAN,N,0,0,0,0,0,0
1374,"LIVESTOCK, COLLIN",LIVESTOCK,C,COLLIN,N,0,0,0,0,0,0
1375,"LIVESTOCK, COLLINGSWORTH",LIVESTOCK,A,COLLINGSWORTH,N,0,0,0,0,0,0
1376,"LIVESTOCK, COLORADO",LIVESTOCK,K,COLORADO,N,0,0,0,0,0,0
1377,"LIVESTOCK, COMAL",LIVESTOCK,L,COMAL,N,0,0,0,0,0,0
1378,"LIVESTOCK, COMANCHE",LIVESTOCK,G,COMANCHE,N,0,0,0,0,0,0
1379,"LIVESTOCK, CONCHO",LIVESTOCK,F,CONCHO,N,0,0,0,0,0,0
1380,"LIVESTOCK, COOKE",LIVESTOCK,C,COOKE,N,0,0,0,0,0,0
1381,"LIVESTOCK, CORYELL",LIVESTOCK,G,CORYELL,N,0,0,0,0,0,0
1382,"LIVESTOCK, COTTLE",LIVESTOCK,B,COTTLE,N,0,0,0,0,0,0
1383,"LIVESTOCK, CRANE",LIVESTOCK,F,CRANE,N,0,0,0,0,0,0
1384,"LIVESTOCK, CROCKETT",LIVESTOCK,F,CROCKETT,N,0,0,0,0,0,0
